#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
1 4 0.01 0 0 0 0 0 1 2 -2.47504e-05 0.000310545 0 0 0 -1 -1 -1 
1 4 0.01 0 0.785398 0 0 0 1 2 -0.00028517 0.00014996 0 0 0 -1 -1 -1 
1 4 0.01 0 1.5708 0 0 0 1 2 -0.000367768 7.05718e-05 0 0 0 -1 -1 -1 
1 4 0.01 0 2.35619 0 0 0 1 2 -4.90348e-05 2.92257e-05 0 0 0 -1 -1 -1 
1 4 0.01 0 3.14159 0 0 0 1 2 -4.58886e-05 1.60481e-05 0 0 0 -1 -1 -1 
1 4 0.01 0 3.14159 0.785398 0 0 1 2 -7.66811e-05 2.81768e-05 0 0 0 -1 -1 -1 
1 4 0.01 0 3.14159 1.5708 0 0 1 2 0.000115335 7.37517e-05 0 0 0 -1 -1 -1 
1 4 0.01 0 3.14159 2.35619 0 0 1 2 -1.49319e-05 0.000149643 0 0 0 -1 -1 -1 
1 4 0.01 0 3.14159 3.14159 0 0 1 2 4.55448e-05 0.000167686 0 0 0 -1 -1 -1 
1 4 0.01 0 2.35619 2.35619 0 0 1 2 -1.34547e-05 0.000145051 0 0 0 -1 -1 -1 
1 4 0.01 0 1.5708 1.5708 0 0 1 2 -1.97019e-05 0.000120009 0 0 0 -1 -1 -1 
1 4 0.01 0 0.785398 0.785398 0 0 1 2 -5.70031e-05 0.000146165 0 0 0 -1 -1 -1 
2 4 0.01 0 0 0 0 0 1 2 0.000146616 0.000147498 0 0 0 0 -1 -1 
2 4 0.01 0 0.785398 0 0 0 1 2 -0.00015126 4.60684e-05 0 0 0 0 -1 -1 
2 4 0.01 0 1.5708 0 0 0 1 2 -4.61201e-05 1.68417e-05 0 0 0 0 -1 -1 
2 4 0.01 0 2.35619 0 0 0 1 2 -3.6118e-06 6.18112e-06 0 0 0 0 -1 -1 
2 4 0.01 0 3.14159 0 0 0 1 2 -1.01062e-05 3.21664e-06 0 0 0 0 -1 -1 
2 4 0.01 0 3.14159 0.785398 0 0 1 2 9.60238e-06 5.92489e-06 0 0 0 0 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 2 -1.34579e-05 1.8036e-05 0 0 0 0 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 2 -2.53551e-05 4.46946e-05 0 0 0 0 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 2 2.33856e-05 5.19378e-05 0 0 0 0 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 2 -7.38986e-05 4.30255e-05 0 0 0 0 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 2 5.29212e-07 3.54047e-05 0 0 0 0 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 2 5.82576e-05 4.96162e-05 0 0 0 0 -1 -1 
2 4 0.01 0 0 0 0 0 1 2 -0.00423455 5.28843e-05 0 0 4 10 -1 -1 
2 4 0.01 0 0 0 0 0 1 2 -0.00413936 5.29309e-05 0 0 5 11 -1 -1 
2 4 0.01 0 0.785398 0 0 0 1 2 -0.00194171 2.46628e-05 0 0 4 10 -1 -1 
2 4 0.01 0 0.785398 0 0 0 1 2 -0.00192848 2.48644e-05 0 0 5 11 -1 -1 
2 4 0.01 0 1.5708 0 0 0 1 2 -0.000919112 1.24587e-05 0 0 4 10 -1 -1 
2 4 0.01 0 1.5708 0 0 0 1 2 -0.000906337 1.24129e-05 0 0 5 11 -1 -1 
2 4 0.01 0 2.35619 0 0 0 1 2 -0.000699085 4.85943e-06 0 0 4 10 -1 -1 
2 4 0.01 0 2.35619 0 0 0 1 2 -0.00070339 4.8338e-06 0 0 5 11 -1 -1 
2 4 0.01 0 3.14159 0 0 0 1 2 -0.00065715 2.46428e-06 0 0 4 10 -1 -1 
2 4 0.01 0 3.14159 0 0 0 1 2 -0.000655211 2.45695e-06 0 0 5 11 -1 -1 
2 4 0.01 0 3.14159 0.785398 0 0 1 2 -0.000729418 4.6754e-06 0 0 4 10 -1 -1 
2 4 0.01 0 3.14159 0.785398 0 0 1 2 -0.000727324 4.65248e-06 0 0 5 11 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 2 -0.00100748 1.262e-05 0 0 4 10 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 2 -0.00102897 1.26669e-05 0 0 5 11 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 2 -0.00138098 2.60625e-05 0 0 4 10 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 2 -0.00130633 2.62891e-05 0 0 5 11 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 2 -0.00150697 2.9609e-05 0 0 4 10 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 2 -0.00143977 2.9313e-05 0 0 5 11 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 2 -0.00133522 2.49391e-05 0 0 4 10 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 2 -0.00131587 2.4878e-05 0 0 5 11 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 2 -0.00103707 1.99107e-05 0 0 4 10 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 2 -0.00106613 1.9935e-05 0 0 5 11 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 2 -0.00150591 2.41027e-05 0 0 4 10 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 2 -0.00157063 2.42168e-05 0 0 5 11 -1 -1 
2 4 0.01 0 0 0 0 0 1 2 0.00325599 4.31293e-05 0 0 0 0 -1 -1 
2 4 0.01 0 0.785398 0 0 0 1 2 0.00140596 2.018e-05 0 0 0 0 -1 -1 
2 4 0.01 0 1.5708 0 0 0 1 2 0.000252003 9.8565e-06 0 0 0 0 -1 -1 
2 4 0.01 0 2.35619 0 0 0 1 2 -0.00012066 3.76441e-06 0 0 0 0 -1 -1 
2 4 0.01 0 3.14159 0 0 0 1 2 -0.000222761 1.853e-06 0 0 0 0 -1 -1 
2 4 0.01 0 3.14159 0.785398 0 0 1 2 -0.000306963 3.58719e-06 0 0 0 0 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 2 -0.000638416 1.0035e-05 0 0 0 0 -1 -1 
